number,name,addressStreet,addressParcel
5980,조례로또복권방,전남 순천시 봉화2길 58,전남 순천시 조례동 1092-2번지
5981,현아비디오로또,전남 순천시 풍덕주택길 90,전남 순천시 풍덕동 877-15번지
5982,금당복권방,전남 순천시 조례못등길 97,전남 순천시 해룡면 상삼리 643-18
5983,삼거리상회,전남 신안군 압해읍 복룡로 2,전남 신안군 압해면 학교리 586-7번지
5984,24그린마트,전남 신안군 봉리길 10,전남 신안군 지도읍 읍내리 273-1번지
5985,황금알,전남 여수시 문수로 22,전남 여수시 문수동 191
5986,터미널 로또,전남 장흥군 중앙로1길 9-2,전남 장흥군 장흥읍 건산리 384-16
5987,복권나라,전남 장흥군 관산읍 칠관로 1567,전남 장흥군 관산읍 옥당리 453-13번지
5988,대광복권방,전남 화순군 칠충로 55 대광로제비앙,전남 화순군 화순읍 대리 97-3
5989,로또만사통사,전남 화순군 광덕로 212,전남 화순군 화순읍 유천리 337
5990,황금로또,전남 강진군 중앙로 95,전남 강진군 강진읍 서성리 12번지
5991,행운나눔로또판매점,전남 고흥군 도양읍 비봉로 134,전남 고흥군 도양읍 봉암리 2072-46번지
5992,행운복권나라,전남 광양시 대림오성로 146-1,전남 광양시 광양읍 덕례리 1726-5
5993,성호로또,전남 광양시 대림오성로 37,전남 광양시 광양읍 덕례리 1758-2
5994,중마로또,전남 광양시 중마로 213-1,전남 광양시 중동 1415-7
5995,도깨비복권,전남 광양시 중마중앙로 221,전남 광양시 중동 1698-6
5996,제철로또대리점,전남 광양시 광장로 125,전남 광양시 중동 1674번지
5997,구례로또,전남 구례군 구례읍 로터리길 2-1,전남 구례군 구례읍 봉동리 317-9번지
5998,희망복권방,전남 나주시 풍물시장1길 3,전남 나주시 이창동 759-7번지
5999,한솔복권방,전남 목포시 수문로 62,전남 목포시 남교동 34-1번지
6000,굿데이복권방,전남 목포시 백년대로337번길 20,전남 목포시 상동 849-13번지
6001,태백산맥,전남 보성군 중앙로 73-1,전남 보성군 보성읍 보성리 863-4
6002,알리바이 인정해남점,전남 해남군 영빈로 79-18,전남 해남군 해남읍 해리 704
6003,로또나라,전남 해남군 중앙1로 174,전남 해남군 해남읍 성내리 37번지
6004,성동복권나라,전남 해남군 해남읍 홍교로 78,전남 해남군 해남읍 평동리 171-5번지
6005,로또명당,전남 해남군 문내면 우수영로 1,전남 해남군 문내면 동외리 875-6번지
6006,종합복권방,전남 해남군 해남로 34 종합복권방편의점,전남 해남군 해남읍 해리 189-2
6007,하당미니로또,전남 목포시 남악1로52번길 53 목포옥암2휴먼시아,전남 목포시 옥암동 1244
6008,대박복권나라,전남 목포시 삼학로 39,전남 목포시 호남동 524번지
6009,녹동하나로마트로또방,전남 고흥군 우주항공로 21 녹동농협하나로마트,전남 고흥군 도양읍 봉암리 3190
6010,텔레콤&로또,전남 장성군 장성읍 영천로 150-1,전남 장성군 장성읍 영천리 944-6번지
6011,복권왕국,전남 여수시 화산로 134,전남 여수시 선원동 1268-1
6012,복권나라,전남 순천시 중앙로 145,전남 순천시 매곡동 121-25번지
6013,드림복권,전남 목포시 산정로 159-3,전남 목포시 산정동 1041-66번지
6014,복권나라,전남 여수시 중앙로 62,전남 여수시 교동 448-2번지
6015,복권나라,전남 순천시 중앙로 61,전남 순천시 저전동 197-1번지
6016,학동복권나라,전남 여수시 흥국로 6,전남 여수시 학동 69-2번지
6017,광양복권나라(로터리),전남 광양시 광양읍 백운로 1,전남 광양시 광양읍 목성리 690-14번지
6018,복권나라,전남 목포시 당가두로14번길 47-1,전남 목포시 옥암동 1153-5번지
6019,TOTO복권,전남 광양시 호북길 4,전남 광양시 광양읍 칠성리 897-1번지
6020,천하명당복권방,전남 순천시 해룡면 장선배기길 158,전남 순천시 해룡면 상삼리 622-1번지
6021,천하명당복권방,전남 순천시 우석로 189,전남 순천시 인제동 69-5번지
6022,복권전문점(고흥),전남 고흥군 고흥읍 고흥로 1740-2,전남 고흥군 고흥읍 남계리 631-55번지
6023,미래유통,전남 목포시 영산로 623,전남 목포시 석현동 815-8번지
6024,하당복권방,전남 목포시 옥암로 46,전남 목포시 옥암동 998번지
6025,명품복권방,전남 목포시 섶나루길 122,전남 목포시 상동 799-10
6026,복권천국,전남 목포시 비파로 29,전남 목포시 상동 1013-10번지
6027,복권방(상동1호점),전남 목포시 상리로9번길 21,전남 목포시 상동 748-5번지
6028,보물섬,전남 목포시 산정로 268-3,전남 목포시 산정동 326-10번지
6029,복권천국,전남 무안군 무안읍 무안로 506,전남 무안군 무안읍 성동리 830-1번지
6030,복권왕국,전남 여수시 중앙로 24-1,전남 여수시 교동 626-2번지
6031,삼호복권방,전남 영암군 신항로 54,전남 영암군 삼호읍 용당리 1883-1번지
6032,명당복권방,전남 영암군 삼호읍 삼호중앙로 203,전남 영암군 삼호읍 용앙리 212-7번지
6033,도깨비방망이,전남 완도군 완도읍 장보고대로 220,전남 완도군 완도읍 군내리 1248-21번지
6034,씨유 함평마루점,전남 함평군 함평읍 광남길 52,전남 함평군 함평읍 내교리 135번지
6035,미니스톱 해남터미널 로또,전남 해남군 남부순환로 9,전남 해남군 해남읍 해리 361-28
6036,남악복권방,전남 목포시 남악1로52번길 2,전남 목포시 옥암동 1247-1
6037,제일마트,전남 나주시 중앙로 21,전남 나주시 남내동 106번지
6038,씨유 목포세진점,전남 목포시 해안로249번길 17,전남 목포시 보광동3가 4-10번지
6039,골든박스,전남 목포시 북항로 65-1,전남 목포시 죽교동 575-220번지
6040,송도하우스,전남 목포시 영산로 525,전남 목포시 상동 220번지
6041,로또마트,전남 목포시 통일대로75번길 10,전남 목포시 옥암동 1027번지
6042,복권판매점(담양),전남 담양군 중앙로 32-1,전남 담양군 담양읍 지침리 136-26
6043,로또안경콘택트,경북 구미시 구미중앙로5길 2,경북 구미시 원평동 109-20번지
6044,일공공일안경원,경북 경주시 중앙로 44,경북 경주시 노동동 172-10번지
6045,대박찬스로또복권방,경북 의성군 의성읍 문소3길 95-1,경북 의성군 의성읍 후죽리 841-9번지
6046,모퉁이슈퍼,경북 안동시 서동문로 102,경북 안동시 광석동 187-25번지
6047,진양상회,경북 영주시 선비로 68,경북 영주시 휴천동 303-21번지
6048,복권명당울진점,경북 울진군 울진읍 울진중앙로 79,경북 울진군 울진읍 읍내리 435-10번지
6049,하나유통,경북 경산시 진량읍 공단2로 7,경북 경산시 진량읍 신상리 470-6번지
6050,주택복권2호점,경북 구미시 금오시장로 13,경북 구미시 원평동 1028-2번지
6051,복권명당,경북 구미시 구미중앙로 72,경북 구미시 원평동 123-18번지
6052,복권명당도량2호점,경북 구미시 문장로8길 1,경북 구미시 도량동 792-210번지
6053,복권명당,경북 구미시 송동로 88,경북 구미시 도량동 240번지
6054,복권명당,경북 경산시 경안로 214,경북 경산시 중방동 848-9번지
6055,복권명당,경북 경산시 하양읍 금송로 1-2,경북 경산시 하양읍 금락리 19-4번지
6056,복권명당황남,경북 경주시 포석로 966,경북 경주시 황남동 489-5
6057,복권명당,경북 포항시 남구 연일로159번길 16,경북 포항시 남구 연일읍 생지리 324번지
6058,운수대통복권,경북 포항시 북구 삼호로 338,경북 포항시 북구 두호동 226-3번지
6059,복권명당동천점,경북 경주시 동천로 64-1,경북 경주시 동천동 824-5번지
6060,씨스페이스 경주읍성점,경북 경주시 동문로 14,경북 경주시 성동동 386-1
6061,CU노서점,경북 경주시 금성로259번길 38,경북 경주시 노서동 178-12
6062,복권명당,경북 영천시 호국로 31,경북 영천시 야사동 294-11
6063,천하명당,경북 상주시 상산로 259-2,경북 상주시 남성동 84-37번지
6064,복권명당,경북 김천시 용암로 2,경북 김천시 용두동 131-1번지
6065,행운의집,경북 안동시 퇴계로 104,경북 안동시 북문동 23-6
6066,천하명당,경북 포항시 북구 아치로 11-1,경북 포항시 북구 우현동 108-17
6067,007로또,경북 포항시 북구 학산로 61,경북 포항시 북구 학산동 185-9
6068,복권명당,경북 경주시 동문로 46,경북 경주시 성동동 233-7번지
6069,신진낚시 구미점,경북 구미시 금오대로 357,경북 구미시 오태동 657번지
6070,로타리상회,경북 구미시 산호대로 199,경북 구미시 공단동 263번지
6071,부흥청과식품점,경북 경산시 하양로 35,경북 경산시 하양읍 금락리 118번지
6072,세방매점,경북 경주시 산업로 4447,경북 경주시 용강동 753-3
6073,로또야놀자,경북 경주시 양정로 211,경북 경주시 동천동 599-1번지
6074,퓨전로또판매점성동점,경북 경주시 원화로 291,경북 경주시 성동동 80번지
6075,세븐 해도 코리아,경북 포항시 남구 문예로 125,경북 포항시 남구 해도동 78-30번지
6076,성심상회,경북 포항시 북구 불종로 78,경북 포항시 북구 중앙동 41번지
6077,신라슈퍼,경북 포항시 남구 동해면 일월로 112,경북 포항시 남구 동해면 약전리 401-4번지
6078,파워할인마트,경북 김천시 자산로 44-2,경북 김천시 모암동 141-6
6079,한남체인부곡쇼핑,경북 김천시 가메실4길 6-5,경북 김천시 부곡동 428-4
6080,구담쌀슈퍼,경북 안동시 경동로 908,경북 안동시 용상동 1179-67번지
6081,IMT통신(아이나비),경북 칠곡군 칠곡대로 1485,경북 칠곡군 왜관읍 왜관리 826-2
6082,웃는사람들해도점,경북 포항시 남구 해동로 62,경북 포항시 남구 해도동 436-17
6083,NG24,경북 칠곡군 석적읍 북중리3길 59,경북 칠곡군 석적읍 중리 86-8번지
6084,KOREA마트,경북 구미시 구미중앙로42길 7,경북 구미시 송정동 445번지
6085,이마트24구미황상점,경북 구미시 수출대로 555,경북 구미시 인의동 827-19번지
6086,코리아25옥계점,경북 구미시 산호대로25길 18-4,경북 구미시 옥계동 635-2번지
6087,코리아25시,경북 구미시 형곡동로 115,경북 구미시 형곡동 146-2번지
6088,씨스페이스 구미옥계 대박점,경북 구미시 흥안로 31,경북 구미시 옥계동 545번지
6089,미니풀 복권판매점,경북 구미시 상사서로 81,경북 구미시 상모동 19-4
6090,세븐일레븐형곡센터점,경북 구미시 형곡로34길 4,경북 구미시 형곡동 322-6번지
6091,왕산마트,경북 경주시 원효로 49,경북 경주시 성건동 342-14번지
6092,안동슈퍼,경북 안동시 경동로 669-3,경북 안동시 남부동 236-15번지
6093,로터리편의마트,경북 포항시 북구 서동로 85,경북 포항시 북구 덕산동 113-11
6094,토권판매소,경북 경산시 대학로 67,경북 경산시 정평동 255-137
6095,토큰판매소,경북 경산시 중앙로 78,경북 경산시 중방동 538-14
6096,토큰판매,경북 경산시 대학로 291,경북 경산시 대동 168-1번지
6097,대박신화,경북 포항시 남구 양학천로 178,경북 포항시 남구 대도동 1-1번지
6098,동아문구센타,경북 구미시 산호대로29길 13-19,경북 구미시 옥계동 831-3번지
6099,대박복권,경북 포항시 남구 정몽주로 633,경북 포항시 남구 오천읍 용덕리 338-4번지
6100,팬더복권,경북 포항시 남구 충무로 40-1,경북 포항시 남구 오천읍 용덕리 364-5
6101,대박수호통신,경북 포항시 남구 문덕로 3,경북 포항시 남구 오천읍 문덕리 231-1
6102,영화유통,경북 포항시 북구 양학천로 15,경북 포항시 북구 죽도동 623-21번지
6103,그린시스템,경북 경주시 원효로 148,경북 경주시 황오동 115-24번지
6104,로또복권 황성점,경북 경주시 황성로27번길 2,경북 경주시 황성동 472-8
6105,양지서점,경북 김천시 평화길 152,경북 김천시 평화동 300-31번지
6106,홈마트&행운복권방,경북 김천시 대학로 100,경북 김천시 교동 812-4번지
6107,동양정보통신,경북 김천시 김천로 78,경북 김천시 평화동 245-83번지
6108,황금복권방,경북 문경시 상신로 14-1,경북 문경시 점촌동 240-1
6109,영화마을흥해점,경북 포항시 북구 흥해로 26,경북 포항시 북구 흥해읍 남성리 249번지
6110,행운로또방,경북 구미시 인동가산로 25,경북 구미시 황상동 318-5
6111,행운의집제1호점,경북 안동시 영가로 24,경북 안동시 동부동 75-3번지
6112,로또천국건천점,경북 경주시 내서로 1118,경북 경주시 건천읍 건천리 293-1번지
6113,로또무비샵,경북 경주시 초당길141번길 16,경북 경주시 동천동 897-8번지
6114,억복권방,경북 경주시 충효녹지길 144 경주랜드공인중개사,경북 경주시 충효동 2927-2
6115,인생역전복권방,경북 경주시 용담로116번길 22,경북 경주시 황성동 903-6
